Index,EndTime,SongName,ArtistName,msPlayed,Popularity,SongID,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
2928,2021-08-31 02:30,Jesus Lord pt 2,Kanye West,8505,72,2OQJKTtrH482waGFmOfJni,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,227907
2929,2021-08-31 02:32,Believe What I Say,Kanye West,26940,70,6JyuJFedEvPmdWQW0PkbGJ,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510
2930,2021-08-31 02:32,Believe What I Say,Kanye West,139340,75,4W8sUeokQKfHt1uTXp0Jq0,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,200673
2931,2021-08-31 02:36,Butterflies,GASHI,246791,0,7GMJKtOtcOAXzV8oxCBr5i,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47e-05,0.225,0.237,136.18,188000
2932,2021-08-31 02:40,Roses,GASHI,169573,64,7AhlMDKQelsNkWvFeZvmtC,0.652,0.715,0,-5.919,1,0.0388,0.0291,0.0,0.156,0.617,97.981,191036
2933,2021-08-31 02:43,Better Days,Arman Cekin,187918,66,3TKpJrY9q49Mj1JOsM9zGL,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,194827
2934,2021-08-31 02:46,Reasons,COTIS,172748,65,78v8ad1iLTlfLbam4qvzNu,0.651,0.7,1,-4.264,0,0.0318,0.352,0.0,0.061,0.214,104.964,205714
2935,2021-08-31 02:47,NIGHTRIDER,Arizona Zervas,28487,55,2wwSQbfTJUqNqDch31XUpW,0.249,0.732,1,-6.455,1,0.104,0.182,0.0,0.117,0.328,169.896,225882
2936,2021-08-31 02:51,Righteous,Juice WRLD,242180,64,6ikDZX0oc8EKGj2vdMAEDv,0.606,0.613,4,-6.758,1,0.0306,0.0182,0.0,0.125,0.258,123.943,207617
2937,2021-08-31 02:55,The Monster,Eminem,250188,83,2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418
2938,2021-08-31 02:56,VIBEZ,DaBaby,17338,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
2939,2021-08-31 02:56,YUSO (feat. Lil Wayne & Saweetie),Kid Ink,1699,86,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147
2940,2021-08-31 02:56,TLC,Sy Ari Da Kid,35963,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
2941,2021-08-31 02:56,Element,Pop Smoke,2144,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
2942,2021-08-31 02:56,No Promises (feat. Demi Lovato),Cheat Codes,2492,72,2FX5HPP1FNNuLlt2UU9os7,0.349,0.446,1,-11.327,1,0.0522,0.827,0.00722,0.0808,0.141,79.338,237794
2943,2021-08-31 03:00,Take My Breath,The Weeknd,220196,73,4keoy2fqgwGnbWlm3ZVZFa,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030
2944,2021-08-31 03:03,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,192745,72,2ISSQPb9LHHiV6ng2NXosL,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,218293
2945,2021-08-31 03:05,Hope,XXXTENTACION,110886,72,2ISSQPb9LHHiV6ng2NXosL,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,218293
2946,2021-08-31 03:05,Into Your Arms (feat. Ava Max),Witt Lowry,4928,64,7AhlMDKQelsNkWvFeZvmtC,0.652,0.715,0,-5.919,1,0.0388,0.0291,0.0,0.156,0.617,97.981,191036
2947,2021-08-31 03:11,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,157560,72,2ISSQPb9LHHiV6ng2NXosL,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,218293
2948,2021-08-31 03:16,Love The Way You Lie,Eminem,263373,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
2949,2021-08-31 03:19,Real Shit (with benny blanco),Juice WRLD,183782,0,7GMJKtOtcOAXzV8oxCBr5i,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47e-05,0.225,0.237,136.18,188000
2950,2021-08-31 03:21,Falling,Trevor Daniel,159381,0,20U4dch5pfxEr6ww1S9tm4,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.028,212647
2951,2021-08-31 03:53,Come & Go (with Marshmello),Juice WRLD,168182,79,18XlJEroUwFo0tLZxscgXE,0.766,0.706,7,-6.553,0,0.16,0.223,0.00028,0.064,0.766,142.989,172598
2952,2021-09-01 06:50,She Said,FLETCHER,167810,67,3B5yl01KF06NkYG39BdTBa,0.714,0.691,4,-4.322,0,0.0621,0.311,2.08e-05,0.258,0.548,99.002,217395
2953,2021-09-01 07:23,Bandit (with YoungBoy Never Broke Again),Juice WRLD,189322,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2954,2021-09-01 07:26,FEFE,6ix9ine,179404,80,7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983
2955,2021-09-01 07:29,Dior,Pop Smoke,216386,0,4RATA8PsuYPzqnvxuif6Rq,0.523,0.607,1,-4.754,0,0.03,0.512,0.0,0.106,0.0651,145.837,217867
2956,2021-09-01 07:30,Hollywood's Bleeding,Post Malone,50111,66,4RCpHnkhMmm67EKbI4aEO7,0.544,0.704,4,-5.678,0,0.0435,0.0156,0.0,0.164,0.265,80.029,189062
2957,2021-09-01 07:31,Hollywood's Bleeding,Post Malone,24236,42,5HISelbXQ2VpJS2SzvvM7G,0.546,0.848,11,-2.577,1,0.052,0.0315,2.82e-06,0.252,0.873,165.964,169814
2958,2021-09-01 07:35,rockstar (feat. 21 Savage),Post Malone,218146,84,1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624
2959,2021-09-01 08:13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,85286,0,72Zxa0ua3FOyfARL5gvhQn,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813
2960,2021-09-01 12:59,Congratulations,Post Malone,220293,79,3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333
2961,2021-09-01 12:59,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2725,78,03eyNjBM2mpx28H6kdaufN,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240
2962,2021-09-01 13:03,Better Now,Post Malone,231266,89,0k4d5YPDr1r7FX77VdqWez,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173
2963,2021-09-01 13:19,Only Wanna Be With You - Pokémon 25 Version,Post Malone,13408,88,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
2964,2021-09-01 13:22,Señorita,Shawn Mendes,190960,86,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147
2965,2021-09-01 13:27,Nobody,Greyson Chance,2612,86,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147
2966,2021-09-01 13:27,Hold On,Chord Overstreet,9817,87,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040
2967,2021-09-01 13:27,Payphone,Maroon 5,152436,83,3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293
2968,2021-09-01 13:27,Tattoo,Jordin Sparks,2061,83,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267
2969,2021-09-01 13:31,Perfect,One Direction,1292,73,4O3RwH1TFG1EjPezLIYehI,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.701,140.061,206734
2970,2021-09-01 13:31,idfc,blackbear,3185,76,5wWAwzGp2OaaoIkwcz6wZs,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,202193
2971,2021-09-01 13:31,Lonely (with benny blanco),Justin Bieber,7311,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
2972,2021-09-01 13:31,Talking to the Moon,Bruno Mars,217866,80,7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983
2973,2021-09-01 13:31,Two of Us,Louis Tomlinson,2381,72,26gXWzhL8DZJSU5sODhVTs,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147
2974,2021-09-01 13:31,I'm a Mess,Bebe Rexha,2825,57,1jKlRcH7X78ps1yKBTWyUV,0.443,0.579,6,-6.517,0,0.187,0.125,0.0,0.284,0.256,83.827,240437
2975,2021-09-01 13:31,deja vu,Olivia Rodrigo,6537,77,7CFfqRW50ffULvBv7lfIIg,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,135878
2976,2021-09-01 13:32,A Thousand Years,Christina Perri,1512,50,2OZ9hl4dY5WmIEZmtroogz,0.568,0.519,1,-5.227,1,0.0268,0.0484,0.0,0.108,0.451,159.988,205240
2977,2021-09-01 13:32,(They Long To Be) Close To You,The Cranberries,1484,63,5O6QAX1oI4iktfXP8HAmgi,0.548,0.341,0,-11.667,0,0.397,0.708,0.0,0.121,0.34,71.573,182417
2978,2021-09-01 13:35,Bad Habits - Acoustic Version,Ed Sheeran,232946,63,6JdU7eaEl9fPAq0sEVNzGc,0.71,0.415,8,-9.561,1,0.0908,0.902,0.00236,0.149,0.418,92.016,86749
2979,2021-09-01 13:47,Addict Of Magic,Picture This,22244,51,3u2GQm2KSZzgpQb6QF1GNK,0.711,0.721,11,-7.243,1,0.161,0.0619,0.0,0.112,0.68,82.5,165859
2980,2021-09-01 15:24,Lucid Dreams,Juice WRLD,197446,70,3f1ChZHm6v4KdUaEW5y5qd,0.613,0.614,1,-7.235,1,0.0439,0.0143,0.0,0.094,0.198,93.984,224813
2981,2021-09-01 15:35,Life's A Mess II (with Clever & Post Malone),Juice WRLD,52098,87,4xkOaSrkexMciUUogZKVTS,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787
2982,2021-09-01 17:36,Life's A Mess II (with Clever & Post Malone),Juice WRLD,206733,78,1v7L65Lzy0j0vdpRjJewt1,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227
2983,2021-09-01 17:59,Challa,Romy,8707,72,6cS9PmLky2NhLOhpIsUlow,0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,224656
2984,2021-09-01 17:59,Life's A Mess (feat. Halsey),Juice WRLD,202193,76,60SdxE8apGAxMiRrpbmLY0,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679
2985,2021-09-01 18:02,Without Me,Halsey,201660,79,6or1bKJiZ06IlK0vFvY75k,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,363521
2986,2021-09-01 18:05,'Till I Collapse,Eminem,102995,86,7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800
2987,2021-09-01 18:05,Without Me,Halsey,10260,78,561jH07mF1jHuk7KlaeF0s,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760
2988,2021-09-01 18:06,You should be sad,Halsey,57640,75,1cS0TgbR263ey9jn0MwD2s,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,221013
2989,2021-09-01 18:06,Be Kind (with Halsey),Marshmello,21990,68,5SiZJoLXp3WOl3J4C8IK0d,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,337147
2990,2021-09-01 18:10,Be Kind (with Halsey),Marshmello,15410,70,2jt2WxXMCD4zjACthkJQVE,0.939,0.551,1,-9.126,1,0.291,0.0311,0.0,0.192,0.42,118.552,337941
2991,2021-09-01 18:14,Psycho (feat. Ty Dolla $ign),Post Malone,221440,80,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,172762
2992,2021-09-01 18:18,Rap God,Eminem,190,74,1jo3TwNGCXfNdB5uba3ZVv,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,253580
2993,2021-09-01 18:18,anxiety (with FRND),blackbear,490,85,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160
2994,2021-09-01 18:18,Gnat,Eminem,1870,48,6D72WFltGvVYuHMzQocBEY,0.489,0.739,8,-5.049,1,0.0397,0.0573,9.76e-06,0.105,0.472,125.003,257400
2995,2021-09-01 18:18,River (feat. Ed Sheeran),Eminem,0,74,6kPJZM97LwdG9QIsT7khp6,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653
2996,2021-09-01 18:18,Darkness,Eminem,0,79,2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,202627
2997,2021-09-01 18:18,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,273999,72,7arsXR8AtExnOFN3v3HiJI,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,168601
2998,2021-09-01 18:18,The Ringer,Eminem,4570,79,0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
2999,2021-09-01 18:18,Lucky You (feat. Joyner Lucas),Eminem,760,72,7arsXR8AtExnOFN3v3HiJI,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,168601
3000,2021-09-01 18:18,Godzilla (feat. Juice WRLD),Eminem,0,72,7arsXR8AtExnOFN3v3HiJI,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,168601
3001,2021-09-01 18:21,People Watching,Conan Gray,158536,79,2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,202627
3002,2021-09-01 18:26,Mockingbird,Eminem,250760,72,6M6Tk58pQvABy6ru66dY3d,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293
3003,2021-09-01 18:30,Killshot,Eminem,253579,72,6M6Tk58pQvABy6ru66dY3d,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293
3004,2021-09-01 18:34,The Monster,Eminem,209194,79,0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
3005,2021-09-01 18:34,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,0,68,4QTuyRQshEZYurtIDfE6g0,0.695,0.743,6,-3.85,1,0.0329,0.0786,0.0,0.0587,0.634,123.007,201254
3006,2021-09-01 18:37,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,198081,85,3SErMoIKdRELto2OspGs5L,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027
3007,2021-09-01 18:43,Fall,Eminem,262493,0,2GwOEieQqLillRTfgZnM42,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912,190800
3008,2021-09-01 18:47,Venom - Music From The Motion Picture,Eminem,269554,0,2GwOEieQqLillRTfgZnM42,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912,190800
3009,2021-09-01 18:50,Not Afraid,Eminem,168695,0,2GwOEieQqLillRTfgZnM42,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912,190800
3010,2021-09-02 08:50,Life's A Mess II (with Clever & Post Malone),Juice WRLD,206733,83,6Hfu9sc7jvv6coyy2LlzBF,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,243187
3011,2021-09-02 08:53,People Watching,Conan Gray,158536,85,37Nqx7iavZpotJSDXZWbJ3,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980
3012,2021-09-02 08:56,7 rings,Ariana Grande,178626,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
3013,2021-09-02 08:58,Hold It Against Me,Britney Spears,20845,96,27NovPIUIRrOZoCHxABJwK,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000
3014,2021-09-02 09:02,No Lie,Sean Paul,221176,95,3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747
3015,2021-09-02 09:05,Look What You Made Me Do,Taylor Swift,211853,58,2IDBh3Nuej2wFUk2JmWEmQ,0.724,0.71,0,-7.383,0,0.0462,0.0126,0.00163,0.0857,0.212,122.056,153443
3016,2021-09-02 09:09,deja vu,Olivia Rodrigo,215506,82,7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823
3017,2021-09-02 09:13,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,198081,82,7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823
3018,2021-09-02 09:16,Without Me,Halsey,150570,0,2XkujSisSbHTexbzVHHvYl,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,172693
3019,2021-09-02 09:18,She Said,FLETCHER,167810,51,49kkvMbmKmBstrJiWg3ic3,0.688,0.629,4,-5.802,1,0.0878,0.585,0.0,0.192,0.211,88.058,192715
3020,2021-09-02 11:23,Life's A Mess (feat. Halsey),Juice WRLD,202193,81,4lLtanYk6tkMvooU0tWzG8,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091
3021,2021-09-02 11:28,Time,NF,7488,76,31sSFHIe4NaxltVFOEIcTa,0.783,0.435,7,-7.78,1,0.0588,0.282,0.0,0.0833,0.512,106.974,210220
3022,2021-09-02 11:28,Righteous,Juice WRLD,242180,87,6tDDoYIxWvMLTdKpjFkc1B,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,160191
3023,2021-09-02 11:28,Into Your Arms (feat. Ava Max),Witt Lowry,2473,64,7AhlMDKQelsNkWvFeZvmtC,0.652,0.715,0,-5.919,1,0.0388,0.0291,0.0,0.156,0.617,97.981,191036
3024,2021-09-02 11:28,exile,Taylor Swift,2891,55,3y4MGDUBfiRtdRAynxouy6,0.579,0.402,2,-9.687,1,0.0392,0.777,0.0,0.316,0.516,152.067,189628
3025,2021-09-02 11:28,my ex's best friend (with blackbear),Machine Gun Kelly,12504,67,1eqwjXdMTed8Pz3PLNcHe9,0.614,0.605,0,-5.63,1,0.0319,0.21,0.0,0.162,0.333,127.099,217867
3026,2021-09-02 11:33,exile (feat. Bon Iver) - the long pond studio sessions,Taylor Swift,279893,85,5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600
3027,2021-09-02 11:38,exile (feat. Bon Iver),Taylor Swift,285634,91,4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082
3028,2021-09-02 11:41,Heather,Conan Gray,198040,95,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147
3029,2021-09-02 11:43,Is It Just Me? (feat. Charlie Puth),Sasha Alex Sloan,154274,90,748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
3030,2021-09-02 11:46,Before You Go,Lewis Capaldi,158912,80,5zNW5ARjYhJQJz1AChP33n,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,184635
3031,2021-09-02 11:46,Getaway Car,Taylor Swift,5799,78,6O20JhBJPePEkBdrB5sqRx,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147
3032,2021-09-02 11:46,Ghost Of You,5 Seconds of Summer,7352,90,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000
3033,2021-09-02 11:47,Feel,FLETCHER,27979,62,6SL8U8TtdwOtGhbmGzsMfX,0.78,0.684,0,-5.758,1,0.0636,0.17,0.0,0.105,0.732,149.916,173467
3034,2021-09-02 11:47,Dancing With Your Ghost,Sasha Alex Sloan,4885,0,7gqzrIO0qZPKkaqhIZ8ftz,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
3035,2021-09-02 11:47,Tightrope,ZAYN,17258,82,2K87XMYnUMqLcX3zvtAF4G,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120
3036,2021-09-02 11:48,Liability,Lorde,22793,36,0Vcv54XfyE2oktzHSZMxhr,0.613,0.731,8,-3.993,1,0.0625,0.177,0.0,0.107,0.322,107.071,226542
3037,2021-09-02 11:51,willow,Taylor Swift,214706,80,6KgtcmCF9Ky68XC7ezxl3s,0.827,0.731,4,-5.524,0,0.088,0.13,0.0,0.418,0.607,118.992,172833
3038,2021-09-02 11:56,Walked Through Hell,Anson Seabra,216864,81,47BBI51FKFwOMlIiX6m8ya,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,213307
3039,2021-09-02 12:01,Closer,The Chainsmokers,647,70,6USdi8uX5GNAPYziFhisHb,0.596,0.366,7,-11.144,1,0.115,0.63,7.04e-06,0.0554,0.229,84.394,193668
3040,2021-09-02 12:01,could cry just thinkin about you - Full Version,Troye Sivan,96259,0,2GwOEieQqLillRTfgZnM42,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912,190800
3041,2021-09-02 12:10,Closer,The Chainsmokers,116581,61,4ClnJdCaf6PLeLgStqb1e9,0.625,0.726,1,-2.144,1,0.031,0.335,0.0,0.273,0.559,119.994,138800
3042,2021-09-02 12:14,Toxic,AP Dhillon,184102,61,5IF6IBPqbclVR7SQKmCIyA,0.703,0.628,0,-5.914,1,0.203,0.364,0.0,0.384,0.471,138.032,205217
3043,2021-09-02 12:15,Insane,AP Dhillon,6441,54,1UNWD6R5EOFklUHKZZvww2,0.649,0.758,10,-5.647,0,0.0581,0.0364,4.12e-05,0.36,0.737,120.001,167811
3044,2021-09-02 12:15,Nit Nit,Jasleen Royal,16854,87,48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176
3045,2021-09-02 12:18,Baarishein,Anuv Jain,202752,74,79esEXlqqmq0GPz0xQSZTV,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027,201200
3046,2021-09-02 12:22,Hollywood's Bleeding,Post Malone,156266,66,4RCpHnkhMmm67EKbI4aEO7,0.544,0.704,4,-5.678,0,0.0435,0.0156,0.0,0.164,0.265,80.029,189062
3047,2021-09-02 12:35,Saint-Tropez,Post Malone,82173,58,3EV2dBelFXJsqVnNpz9vTd,0.692,0.461,9,-8.847,1,0.0984,0.0437,0.0,0.0876,0.771,180.036,195213
3048,2021-09-03 05:27,anxiety (with FRND),blackbear,0,58,3EV2dBelFXJsqVnNpz9vTd,0.692,0.461,9,-8.847,1,0.0984,0.0437,0.0,0.0876,0.771,180.036,195213
3049,2021-09-03 05:30,anxiety (with FRND),blackbear,191036,60,7bFqfMKnKsZJH9FytUXg3E,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74e-05,0.111,0.108,151.956,279893
3050,2021-09-03 05:32,Love The Way You Lie,Eminem,21147,73,4O3RwH1TFG1EjPezLIYehI,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.701,140.061,206734
3051,2021-09-03 05:33,Zombie,The Cranberries,79030,76,5wWAwzGp2OaaoIkwcz6wZs,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,202193
3052,2021-09-03 07:16,Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,0,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
3053,2021-09-03 07:16,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
3054,2021-09-03 07:16,Superman,Eminem,35804,77,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267
3055,2021-09-03 07:16,RAP DEVIL,Machine Gun Kelly,740,80,7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983
3056,2021-09-03 07:16,Warm Up,NF,0,72,26gXWzhL8DZJSU5sODhVTs,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147
3057,2021-09-03 07:16,Numb / Encore,JAY-Z,0,57,1jKlRcH7X78ps1yKBTWyUV,0.443,0.579,6,-6.517,0,0.187,0.125,0.0,0.284,0.256,83.827,240437
3058,2021-09-03 07:16,Soldier,NEFFEX,0,60,7bFqfMKnKsZJH9FytUXg3E,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74e-05,0.111,0.108,151.956,279893
3059,2021-09-03 07:16,Remember the Name (feat. Styles of Beyond),Fort Minor,0,0,2GwOEieQqLillRTfgZnM42,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912,190800
3060,2021-09-03 07:16,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,0,81,3zkWCteF82vJwv0hRLba76,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,206880
3061,2021-09-03 07:16,Space Bound,Eminem,900,81,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693
